$GPRMC,211037.000,A,3959.8225,N,08601.2009,W,18.91,188.49,130420,,,A*4C
$GPRMC,211037.217,A,3959.8196,N,08601.2016,W,19.40,188.50,130420,,,A*48
$GPRMC,211039.000,A,3959.8080,N,08601.2040,W,20.50,187.79,130420,,,A*48
$GPRMC,211040.000,A,3959.8000,N,08601.2060,W,21.72,188.13,130420,,,A*4E
$GPRMC,211041.000,A,3959.7921,N,08601.2075,W,22.60,187.62,130420,,,A*47
$GPRMC,211042.000,A,3959.7814,N,08601.2103,W,24.54,188.13,130420,,,A*4B
$GPRMC,211043.000,A,3959.7711,N,08601.2127,W,25.74,188.16,130420,,,A*40
$GPRMC,211043.212,A,3959.7681,N,08601.2135,W,26.13,188.37,130420,,,A*4B
$GPRMC,211045.000,A,3959.7512,N,08601.2172,W,27.42,188.45,130420,,,A*46
$GPRMC,211046.000,A,3959.7407,N,08601.2188,W,28.57,187.60,130420,,,A*46
$GPRMC,211047.000,A,3959.7286,N,08601.2217,W,29.90,188.41,130420,,,A*4B
$GPRMC,211048.000,A,3959.7160,N,08601.2241,W,31.19,187.90,130420,,,A*47
$GPRMC,211049.000,A,3959.7037,N,08601.2265,W,32.43,188.08,130420,,,A*41
$GPRMC,211049.212,A,3959.6987,N,08601.2280,W,33.24,188.50,130420,,,A*45
$GPRMC,211051.000,A,3959.6799,N,08601.2319,W,33.91,188.88,130420,,,A*46
$GPRMC,211052.000,A,3959.6670,N,08601.2358,W,34.90,190.08,130420,,,A*41
$GPRMC,211053.000,A,3959.6542,N,08601.2388,W,35.94,190.13,130420,,,A*40
$GPRMC,211054.000,A,3959.6408,N,08601.2422,W,36.96,190.50,130420,,,A*49
$GPRMC,211055.000,A,3959.6269,N,08601.2465,W,38.45,191.63,130420,,,A*4B
$GPRMC,211055.209,A,3959.6232,N,08601.2477,W,38.98,192.48,130420,,,A*47
$GPRMC,211057.000,A,3959.6018,N,08601.2539,W,43.51,193.31,130420,,,A*49
$GPRMC,211058.000,A,3959.5886,N,08601.2579,W,45.30,194.13,130420,,,A*48
$GPRMC,211059.000,A,3959.5753,N,08601.2623,W,45.55,194.87,130420,,,A*4C
$GPRMC,211100.000,A,3959.5627,N,08601.2667,W,45.28,196.39,130420,,,A*4E
$GPRMC,211101.000,A,3959.5492,N,08601.2721,W,45.50,197.38,130420,,,A*4F
$GPRMC,211101.208,A,3959.5461,N,08601.2731,W,45.54,197.20,130420,,,A*45
$GPRMC,211103.000,A,3959.5239,N,08601.2816,W,45.32,196.66,130420,,,A*4F
$GPRMC,211104.000,A,3959.5113,N,08601.2860,W,45.79,196.37,130420,,,A*49
$GPRMC,211105.000,A,3959.4991,N,08601.2907,W,45.16,197.40,130420,,,A*43
$GPRMC,211106.000,A,3959.4862,N,08601.2951,W,45.11,196.26,130420,,,A*48
$GPRMC,211107.000,A,3959.4741,N,08601.2998,W,44.47,197.78,130420,,,A*4A
$GPRMC,211107.208,A,3959.4714,N,08601.3009,W,44.41,198.40,130420,,,A*42
$GPRMC,211109.000,A,3959.4495,N,08601.3100,W,45.00,198.68,130420,,,A*4A
$GPRMC,211110.000,A,3959.4363,N,08601.3150,W,45.72,198.54,130420,,,A*43
$GPRMC,211111.000,A,3959.4236,N,08601.3201,W,44.90,199.04,130420,,,A*4D
$GPRMC,211112.000,A,3959.4109,N,08601.3251,W,45.07,198.54,130420,,,A*4F
$GPRMC,211113.000,A,3959.3981,N,08601.3301,W,45.04,198.55,130420,,,A*47
$GPRMC,211113.208,A,3959.3948,N,08601.3311,W,45.52,198.19,130420,,,A*42
$GPRMC,211115.000,A,3959.3723,N,08601.3405,W,45.72,199.11,130420,,,A*44
